key	publishingOrganizationKey	doi	type	title	createdby	created	modified	
694b8003-0ee9-4360-982e-cb7dfb0cafe5	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	doi:10.15468/ymtyqe	OCCURRENCE	Plants of Scotia Sanctuary		2017-09-21T19:44:38.710+0000	2018-01-26T14:04:53.626+0000	
2a513d16-f4ce-4252-974f-2486ce70b788	4c46f883-69c1-42ac-8a20-4cdba2afb9a6	doi:10.15468/af24d8	OCCURRENCE	SA Flora (BDBSA)		2011-02-18T00:14:14.000+0000	2018-01-27T20:38:33.863+0000	
80bbcc0a-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/llrsmo	OCCURRENCE	Estudio etnobotánico de las malezas útiles presentes en diferentes agroecosistemas en el municipio de Santa María Tecomavaca, Valle de Tehuacán-Cuicatlán, México		2011-07-13T23:25:07.000+0000	2017-03-11T01:14:09.687+0000	
b7d5e282-aeeb-41f2-923b-e24b52d8028a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/eidraf	OCCURRENCE	Inventario florístico en la zona de Bahía Magdalena e islas adyacentes, Baja California Sur		2016-12-22T06:17:10.612+0000	2017-03-11T01:10:51.129+0000	
7f7a401a-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/bhxd22	OCCURRENCE	Diversidad vegetal en un gradiente en la Sierra Madre Occidental: flora y vegetación de la Región de San Javier y Yécora, Sonora		2011-07-12T10:37:48.000+0000	2017-03-11T01:03:09.661+0000	
abd00b46-4c59-4437-85c0-c1b8d5c67029	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/kidofz	OCCURRENCE	Plantas vasculares de la Sierra Tarahumara -listado florístico, etnobotánico e histórico-		2016-12-17T07:49:51.461+0000	2017-03-11T01:13:06.296+0000	
c39c4f05-412f-4c0f-86f3-2fc1df00988f	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/yg7yq3	OCCURRENCE	La flora útil de dos comunidades indígenas del Valle de Tehuacán-Cuicatlán: Coxcatlán y Zapotitlán de las Salinas, Puebla		2016-12-17T07:20:31.879+0000	2017-03-11T00:56:20.488+0000	
7fc1bb5c-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/sxu3aj	OCCURRENCE	Florística de la reserva de la biósfera de Mapimí		2011-07-12T10:44:04.000+0000	2017-03-11T01:00:05.750+0000	
4ff48dbe-fe29-47f5-bd8c-0e1b94905ee1	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/qljg25	OCCURRENCE	Distribución, estructura poblacional y utilización del saguaro (Carnegiea gigantea (Engelm.) Britt. &  Rose) en México		2016-12-21T17:18:03.660+0000	2017-03-11T00:59:12.854+0000	
801b523e-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/lpogoy	OCCURRENCE	Flora de las Barrancas del Cobre		2011-07-12T10:50:22.000+0000	2017-03-11T01:11:23.719+0000	
7f638a28-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/euopl0	OCCURRENCE	Actualización de la base de datos del Herbario de la Universidad de Sonora (USON)		2011-07-12T10:37:44.000+0000	2017-03-11T00:59:53.075+0000	
2d680d46-d783-4ea7-94b1-2556cd653e36	b2dbd210-90c2-11df-86a3-b8a03c50a862	doi:10.15468/x3te8g	OCCURRENCE	Phytochorologie des départements français		2011-03-04T12:53:55.000+0000	2016-09-07T14:42:10.067+0000	
a4b7c71e-fc73-434e-a008-d63c222179d0	7b4f2f30-a456-11d9-8049-b8a03c50a862	doi:10.15470/fzwiiu	OCCURRENCE	FloraCAT: Banco de datos de los cormófitos de Cataluña		2016-04-06T10:31:26.639+0000	2017-10-23T12:35:55.797+0000	
5f4c1155-2025-4e96-9ba0-896b712f6841	4f160e00-329d-11d9-8439-b8a03c50a862	doi:10.15468/qzwnea	OCCURRENCE	BioGIS - Vascular plants - A. Danin's point database		2014-09-21T08:23:44.828+0000	2016-08-18T12:32:37.996+0000	
58385d86-3281-494f-86a2-1e5c423146d2	247e7360-5f30-11df-9ae1-b8a03c50a862	doi:10.15468/mz2hp2	OCCURRENCE	Herbier National de Mauritanie (HNM)		2014-09-05T12:43:36.624+0000	2016-08-18T12:32:37.996+0000	
e6d20998-59b1-4032-b4d1-bfe35671be54	3ead5cf3-2840-482e-bbd9-76380825be63	doi:10.15468/n583ie	OCCURRENCE	Natural History Museum Rotterdam (NL) - Plantae collection		2013-08-01T12:40:28.000+0000	2017-12-10T11:53:24.784+0000	
882d105b-fa99-4c3b-a736-b43674ce91f3	7a070ba0-bafb-11d9-8e53-b8a03c50a862	doi:10.15468/kiosdm	OCCURRENCE	Biodiversitätsdatenbank des Landes Salzburg		2014-05-08T11:21:31.713+0000	2016-08-18T12:32:37.996+0000	
812c1e24-f762-11e1-a439-00145eb45e9a	e2ce7dc0-a8b5-11d8-9534-b8a03c50a862	doi:10.15468/dcc6j8	OCCURRENCE	Dataflos		2011-08-31T07:29:08.000+0000	2016-08-18T12:32:37.996+0000	
835177da-f762-11e1-a439-00145eb45e9a	95cb537c-74c5-4c1e-ae24-32e7ea08f380	doi:10.15468/xtvrk2	OCCURRENCE	Universidad de Oviedo. Departamento de Biología de Organismos y Sistemas: FCO		2007-04-03T12:40:17.000+0000	2017-10-23T12:35:33.233+0000	
82746a3e-f762-11e1-a439-00145eb45e9a	b0a2cd60-4059-11de-9f59-b8a03c50a862	doi:10.15468/ufqq8d	OCCURRENCE	Universität Salzburg		2011-12-24T07:55:50.000+0000	2016-08-18T12:32:51.884+0000	
e553568e-2317-4592-8638-92e5ac93b40c	131217d6-04ff-4682-9bc2-e418f961fc0d	doi:10.15468/g1zohr	OCCURRENCE	Herbarium specimens of Jardins botaniques and Conservatoire Botanique of Nancy (NCY)		2011-11-10T16:01:30.000+0000	2018-02-01T15:46:39.403+0000	
7b904404-f762-11e1-a439-00145eb45e9a	f9912a00-84a9-11d9-8952-b8a03c50a862	doi:10.15468/eepzxm	OCCURRENCE	Tiroler Landesmuseum Ferdinandeum		2007-03-29T12:44:28.000+0000	2016-08-18T12:32:37.996+0000	
96b9eec4-f762-11e1-a439-00145eb45e9a	eba6daa8-0281-479e-aa2d-d78a2614db93	doi:10.15468/qnv1aq	OCCURRENCE	Herbario de Universidad de Murcia: MUB		2009-06-23T09:30:23.000+0000	2016-08-18T12:32:51.884+0000	
837c0162-f762-11e1-a439-00145eb45e9a	5a21e58d-5a4c-4ee4-b2e0-b67f5ce28720	doi:10.15468/fdzzal	OCCURRENCE	Dpto de Botánica, Ecología y Fisiología Vegetal (Herbario COFC). Facultad de Ciencias. Universidad de Córdoba		2007-04-03T12:40:17.000+0000	2017-10-23T12:35:22.843+0000	
85cf474e-f762-11e1-a439-00145eb45e9a	5353b120-c0bc-11db-b2dd-b8a03c50a862	doi:10.15468/1m8tcn	OCCURRENCE	Visual Plants (144.41.33.158) - Private collection of Rainer Bussmann		2007-05-07T16:04:52.000+0000	2016-08-18T12:32:37.996+0000	
57746ff2-ac01-4889-899f-713f4de3226d	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/cwx7g2	OCCURRENCE	Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV		2016-12-17T07:02:36.843+0000	2017-03-11T01:01:44.944+0000	
64dabd3c-4f34-4520-b9dd-d227a0bf1582	0674aea0-a7e1-11d8-9534-b8a03c50a862	doi:10.15468/osi63h	OCCURRENCE	Occurrence Data of Vascular Plants collected or compiled for the Flora of Bavaria		2016-05-02T12:19:00.989+0000	2017-09-14T13:09:40.288+0000	
b79aa9e2-e14b-40df-98d6-10b98a618064	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	doi:10.15468/81w5bx	OCCURRENCE	NU: KwaZulu-Natal Invasive Alien Species (1821-2011)		2016-11-14T13:29:14.810+0000	2016-11-14T13:30:20.770+0000	
e6fab7b3-c733-40b9-8df3-2a03e49532c1	43cab2b0-0653-11d9-acb2-b8a03c50a862	doi:10.15468/0fxsox	OCCURRENCE	Flora von Deutschland (Phanerogamen)		2016-07-21T13:49:38.964+0000	2016-10-17T11:44:35.321+0000	
8f7e3c45-4d76-4982-9478-651439e0cd4b	0870a77b-587c-4369-a8ed-bc3d347b8e1c	doi:10.15156/bio/587444	OCCURRENCE	Natural History Museum, University of Tartu		2015-11-06T10:18:55.536+0000	2017-10-23T12:29:03.373+0000	
95aef98e-f762-11e1-a439-00145eb45e9a	0da0bbb0-633f-11dd-9199-b8a03c50a862	doi:10.15468/zciacm	OCCURRENCE	Colorado State University Herbarium		2008-08-07T09:37:06.000+0000	2016-08-18T12:32:37.996+0000	
0ec3229f-2b53-484e-817a-de8ceb1fce2b	cc8ec135-6ade-4a8e-8b31-475dc1d3c433	doi:10.15468/utbo2g	OCCURRENCE	DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos		2015-05-21T14:28:28.934+0000	2017-12-29T14:15:48.149+0000	
7f818456-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/j8ya5f	OCCURRENCE	Inventario florístico de la Sierra de San Carlos, Tamaulipas		2011-07-12T10:37:50.000+0000	2017-03-11T01:10:32.516+0000	
8044d0f0-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/e3tikx	OCCURRENCE	La etnobiología de los recursos nutritivos en las comunidades Tzeltales en los Altos de Chiapas		2011-07-12T10:56:39.000+0000	2017-03-11T00:59:11.909+0000	
5065080a-77d9-4a2d-a3f8-e65da9add067	5a45153b-bdf9-44ae-b7a7-e3261896540b	doi:10.15472/ahrxw4	OCCURRENCE	Herbario virtual bosques secos de Colombia - Sección herbario TOLI (UT)		2015-03-04T14:26:01.204+0000	2017-03-09T16:14:07.244+0000	
4443b1f2-231b-4e60-b343-8c93fba93982	a6de8f30-d931-11db-973c-b8a03c50a862	doi:10.15468/1khvuf	OCCURRENCE	Herbier de Nouvelle-Calédonie		2014-07-30T09:33:26.783+0000	2016-08-18T12:32:37.996+0000	
5dbf40d0-0d2d-46af-a205-c83ff2e74098	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/pzuey4	OCCURRENCE	Caracterización biológica del Monumento Natural Yaxchilán como un elemento fundamental para el diseño de su plan rector de manejo		2016-12-17T08:01:08.221+0000	2017-03-11T00:59:10.245+0000	
